,,,,SEAT INVENTORY AND COLLECTIONS,,,,,,,,,,,,,
06/20/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,120,0.00,0 %,0.00,ACT,0.00,0,145
06/20/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB506,SHJ/DAM,Y,145,0,0,0,0,0,141,0.00,0 %,0.00,ACT,0.00,0,145
06/20/2025,RB516,DXB/ALP,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB516,DXB/ALP,Y,108,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,108
06/20/2025,RB504,AUH/ALP,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB504,AUH/ALP,Y,108,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,108
06/20/2025,RB516A,DXB/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB516A,DXB/DAM,Y,145,0,0,0,0,0,141,0.00,0 %,0.00,ACT,0.00,0,145
06/20/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,125,0.00,0 %,0.00,ACT,0.00,0,145
06/20/2025,RB443,ALP/IST,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB443,ALP/IST,Y,145,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,145
06/20/2025,RB501,ALP/SHJ,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB501,ALP/SHJ,Y,98,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,98
06/20/2025,RB389,ALP/RUH,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB389,ALP/RUH,Y,138,0,0,0,0,0,20,0.00,0 %,0.00,ACT,0.00,0,138
06/20/2025,RB444,IST/ALP,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB444,IST/ALP,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/20/2025,RB502A,SHJ/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB502A,SHJ/DAM,Y,145,0,0,0,0,0,143,0.00,0 %,0.00,ACT,0.00,0,145
06/20/2025,RB390,RUH/ALP,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB390,RUH/ALP,Y,138,0,0,0,0,0,58,0.00,0 %,0.00,ACT,0.00,0,138
06/20/2025,RB502,SHJ/ALP,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/20/2025,RB502,SHJ/ALP,Y,108,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,108
06/21/2025,RB515,ALP/DXB,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB515,ALP/DXB,Y,108,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,108
06/21/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB505,DAM/SHJ,Y,145,0,0,0,0,0,145,0.00,0 %,0.00,ACT,0.00,0,145
06/21/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,122,0.00,0 %,0.00,ACT,0.00,0,145
06/21/2025,RB389,ALP/RUH,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB389,ALP/RUH,Y,138,0,0,0,0,0,97,0.00,0 %,0.00,ACT,0.00,0,138
06/21/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB506,SHJ/DAM,Y,145,0,0,0,0,0,143,0.00,0 %,0.00,ACT,0.00,0,145
06/21/2025,RB390,RUH/ALP,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB390,RUH/ALP,Y,138,0,0,0,0,0,83,0.00,0 %,0.00,ACT,0.00,0,138
06/21/2025,RB516,DXB/ALP,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB516,DXB/ALP,Y,108,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,108
06/21/2025,RB516A,DXB/DAM,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB516A,DXB/DAM,Y,145,0,0,0,0,0,127,0.00,0 %,0.00,ACT,0.00,0,145
06/21/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,128,0.00,0 %,0.00,ACT,0.00,0,145
06/21/2025,RB521,ALP/DOH,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB521,ALP/DOH,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/21/2025,RB341,ALP/KWI,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB341,ALP/KWI,Y,138,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,138
06/21/2025,RB501,ALP/SHJ,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB501,ALP/SHJ,Y,108,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,108
06/21/2025,RB522,DOH/ALP,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB522,DOH/ALP,Y,138,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,138
06/21/2025,RB342,KWI/ALP,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB342,KWI/ALP,Y,138,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,138
06/21/2025,RB502A,SHJ/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB502A,SHJ/DAM,Y,145,0,0,0,0,0,142,0.00,0 %,0.00,ACT,0.00,0,145
06/21/2025,RB502,SHJ/ALP,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/21/2025,RB502,SHJ/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/22/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB505,DAM/SHJ,Y,138,0,0,0,0,0,129,0.00,0 %,0.00,ACT,0.00,0,138
06/22/2025,RB515,ALP/DXB,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB515,ALP/DXB,Y,138,0,0,0,0,0,74,0.00,0 %,0.00,ACT,0.00,0,138
06/22/2025,RB505,ALP/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB505,ALP/SHJ,Y,138,0,0,0,0,0,69,0.00,0 %,0.00,ACT,0.00,0,138
06/22/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,135,0.00,0 %,0.00,ACT,0.00,0,145
06/22/2025,RB516,DXB/ALP,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB516,DXB/ALP,Y,123,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,123
06/22/2025,RB506,SHJ/ALP,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB506,SHJ/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/22/2025,RB501,ALP/SHJ,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB501,ALP/SHJ,Y,138,0,0,0,0,0,97,0.00,0 %,0.00,ACT,0.00,0,138
06/22/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,136,0.00,0 %,0.00,ACT,0.00,0,145
06/22/2025,RB517,ALP/DXB,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB517,ALP/DXB,Y,138,0,0,0,0,0,103,0.00,0 %,0.00,ACT,0.00,0,138
06/22/2025,RB443,ALP/IST,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB443,ALP/IST,Y,138,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,138
06/22/2025,RB502A,SHJ/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB502A,SHJ/DAM,Y,145,0,0,0,0,0,142,0.00,0 %,0.00,ACT,0.00,0,145
06/22/2025,RB502,SHJ/ALP,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB502,SHJ/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/22/2025,RB444,IST/ALP,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/22/2025,RB444,IST/ALP,Y,138,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,138
06/23/2025,RB389,ALP/RUH,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB389,ALP/RUH,Y,138,0,0,0,0,0,98,0.00,0 %,0.00,ACT,0.00,0,138
06/23/2025,RB515,ALP/DXB,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB515,ALP/DXB,Y,138,0,0,0,0,0,113,0.00,0 %,0.00,ACT,0.00,0,138
06/23/2025,RB443,ALP/IST,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB443,ALP/IST,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/23/2025,RB390,RUH/ALP,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB390,RUH/ALP,Y,138,0,0,0,0,0,51,0.00,0 %,0.00,ACT,0.00,0,138
06/23/2025,RB444,IST/ALP,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB444,IST/ALP,Y,138,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,138
06/23/2025,RB501,ALP/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB501,ALP/SHJ,Y,138,0,0,0,0,0,91,0.00,0 %,0.00,ACT,0.00,0,138
06/23/2025,RB516,DXB/ALP,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB516,DXB/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/23/2025,RB517,ALP/DXB,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB517,ALP/DXB,Y,123,0,0,0,0,0,98,0.00,0 %,0.00,ACT,0.00,0,123
06/23/2025,RB505,ALP/SHJ,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB505,ALP/SHJ,Y,138,0,0,0,0,0,70,0.00,0 %,0.00,ACT,0.00,0,138
06/23/2025,RB502,SHJ/ALP,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB502,SHJ/ALP,Y,123,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,123
06/23/2025,RB518,DXB/ALP,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB518,DXB/ALP,Y,123,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,123
06/23/2025,RB518A,DXB/ALP,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/23/2025,RB518A,DXB/ALP,Y,138,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB506,SHJ/ALP,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB506,SHJ/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/24/2025,RB381,ALP/JED,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB381,ALP/JED,Y,138,0,0,0,0,0,83,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB515,ALP/DXB,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB515,ALP/DXB,Y,138,0,0,0,0,0,115,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB341,ALP/KWI,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB341,ALP/KWI,Y,138,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB382,JED/ALP,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB382,JED/ALP,Y,138,0,0,0,0,0,37,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB342,KWI/ALP,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB342,KWI/ALP,Y,138,0,0,0,0,0,13,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB516,DXB/ALP,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB516,DXB/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/24/2025,RB503,ALP/AUH,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB503,ALP/AUH,Y,138,0,0,0,0,0,53,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB501,ALP/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB501,ALP/SHJ,Y,138,0,0,0,0,0,62,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB443,ALP/IST,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB443,ALP/IST,Y,138,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB444,IST/ALP,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB444,IST/ALP,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/24/2025,RB504,AUH/ALP,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB504,AUH/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/24/2025,RB502,SHJ/ALP,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/24/2025,RB502,SHJ/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/25/2025,RB515,ALP/DXB,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB515,ALP/DXB,Y,138,0,0,0,0,0,94,0.00,0 %,0.00,ACT,0.00,0,138
06/25/2025,RB389,ALP/RUH,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB389,ALP/RUH,Y,138,0,0,0,0,0,113,0.00,0 %,0.00,ACT,0.00,0,138
06/25/2025,RB505,ALP/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB505,ALP/SHJ,Y,138,0,0,0,0,0,112,0.00,0 %,0.00,ACT,0.00,0,138
06/25/2025,RB390,RUH/ALP,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB390,RUH/ALP,Y,138,0,0,0,0,0,27,0.00,0 %,0.00,ACT,0.00,0,138
06/25/2025,RB516,DXB/ALP,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB516,DXB/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/25/2025,RB506,SHJ/ALP,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB506,SHJ/ALP,Y,123,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,123
06/25/2025,RB501,ALP/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB501,ALP/SHJ,Y,138,0,0,0,0,0,87,0.00,0 %,0.00,ACT,0.00,0,138
06/25/2025,RB443,ALP/IST,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB443,ALP/IST,Y,138,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,138
06/25/2025,RB521,ALP/DOH,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB521,ALP/DOH,Y,138,0,0,0,0,0,33,0.00,0 %,0.00,ACT,0.00,0,138
06/25/2025,RB444,IST/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB444,IST/DAM,Y,138,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,138
06/25/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/25/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/25/2025,RB513,DAM/DXB,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/25/2025,RB513,DAM/DXB,Y,145,0,0,0,0,0,116,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB514,DXB/DAM,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB514,DXB/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB505,DAM/SHJ,Y,145,0,0,0,0,0,138,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB527,DAM/DMM,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB527,DAM/DMM,Y,145,0,0,0,0,0,105,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,91,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB528,DMM/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB528,DMM/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB506,SHJ/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,107,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,77,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB341,DAM/KWI,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/26/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB342,KWI/DAM,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/26/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/26/2025,RB517,DAM/DXB,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/26/2025,RB517,DAM/DXB,Y,145,0,0,0,0,0,140,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB518,DXB/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB518,DXB/DAM,Y,145,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB505,DAM/SHJ,Y,145,0,0,0,0,0,125,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB503,DAM/AUH,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB503,DAM/AUH,Y,145,0,0,0,0,0,75,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,78,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB506,SHJ/DAM,Y,145,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB504,AUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB504,AUH/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,66,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB443,DAM/IST,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB443,DAM/IST,Y,138,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,138
06/27/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB444,IST/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB444,IST/DAM,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/27/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/27/2025,RB513,DAM/DXB,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/27/2025,RB513,DAM/DXB,Y,145,0,0,0,0,0,136,0.00,0 %,0.00,ACT,0.00,0,145
06/28/2025,RB514,DXB/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/28/2025,RB514,DXB/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/28/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/28/2025,RB505,DAM/SHJ,Y,145,0,0,0,0,0,130,0.00,0 %,0.00,ACT,0.00,0,145
06/28/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/28/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,85,0.00,0 %,0.00,ACT,0.00,0,145
06/28/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/28/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,72,0.00,0 %,0.00,ACT,0.00,0,145
06/28/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/28/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/28/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/28/2025,RB506,SHJ/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/28/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/28/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/28/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/28/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,145
06/28/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
